Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),RRT*,4,207,36,333,21,1.0,11.9681,7.8,0.133748,0.39597,0.62027,0,1.01625,2,12.476,0.568
Env. (realmap_a),RRT*,5,276,25,198,33,1.0,7.3518,5.35,0.260971,0.40455,0.43564,0,0.84018,3,7.772,1.0
Env. (realmap_a),RRT*,6,58,15,180,24,1.0,11.3369,7.3,0.052398,0.41899,0.59021,0,1.0092,1,11.841,0.641
Env. (realmap_a),RRT*,7,389,121,376,53,1.0,5.9939,4.55,0.137065,0.01512,0.36937,0,0.38449,1,6.186,0.889
Env. (realmap_a),RRT*,8,380,91,283,31,1.0,12.7949,8.1,0.257943,0.48971,0.66886,0,1.15857,5,13.374,0.891
Env. (realmap_a),RRT*,9,246,38,151,20,1.0,8.7962,6.05,0.157838,0.96421,0.49815,0,1.46236,2,9.527,0.644
Env. (realmap_a),RRT*,10,369,55,390,122,1.0,6.2929,4.8,0.217427,0.02727,0.38557,0,0.41284,3,6.499,0.889
Env. (realmap_a),RRT*,11,234,40,103,45,1.0,12.4919,7.6,0.181795,1.80808,0.60562,0,2.41371,2,13.699,0.943
Env. (realmap_a),RRT*,12,65,43,152,40,1.0,7.8617,5.5,0.150843,0.47788,0.4395,0,0.91738,2,8.32,1.0
Env. (realmap_a),RRT*,13,274,22,366,22,1.0,8.2371,6.05,0.092487,0.56767,0.48696,0,1.05463,1,8.764,0.686
Env. (realmap_a),RRT*,14,133,36,212,28,1.0,7.1475,5.05,0.206904,0.55319,0.3839,0,0.93709,2,7.616,0.82
Env. (realmap_a),RRT*,15,95,19,26,23,1.0,5.9233,4.45,0.091275,0.04539,0.36541,0,0.4108,1,6.129,0.823
Env. (realmap_a),RRT*,16,278,23,184,38,1.0,8.8122,6.0,0.156561,0.12657,0.48476,0,0.61133,2,9.118,0.621
Env. (realmap_a),RRT*,17,304,43,386,22,1.0,8.1877,5.4,0.273513,1.79122,0.41938,0,2.2106,4,9.293,0.92
Env. (realmap_a),RRT*,18,77,15,153,41,1.0,7.3197,5.25,0.158545,0.50845,0.42362,0,0.93207,2,7.786,0.869
Env. (realmap_a),RRT*,19,83,19,177,26,1.0,8.6157,6.0,0.025141,2.23158,0.48368,0,2.71526,0,9.973,0.579
Env. (realmap_a),RRT*,20,191,37,58,39,1.0,12.4816,7.7,0.154675,0.09552,0.6254,0,0.72091,2,12.842,0.889
Env. (realmap_a),RRT*,21,273,24,182,16,1.0,8.3429,5.75,0.140699,0.357,0.47277,0,0.82977,2,8.758,0.708
Env. (realmap_a),RRT*,22,357,116,401,38,1.0,8.5454,6.1,0.187846,0.24796,0.49853,0,0.74648,2,8.919,0.735
Env. (realmap_a),RRT*,23,242,37,321,20,0.0,0.0,0.0,0.0,9.64639,0.0,0,9.64639,0,inf,inf
Env. (realmap_a),RRT*,24,371,112,348,22,1.0,9.0309,6.35,0.137097,2.10971,0.51722,0,2.62693,2,10.344,0.725
Env. (realmap_a),RRT*,25,129,40,31,52,0.0,25.8308,30.0,0.12285,1.53102,2.47608,13,4.0071,180,inf,inf
Env. (realmap_a),RRT*,26,29,48,86,45,0.0,2.3333,3.7,0.372141,0.05984,0.30262,1,0.36246,180,inf,inf
Env. (realmap_a),RRT*,27,84,38,17,35,1.0,5.7291,4.5,0.110819,0.02944,0.36461,0,0.39406,1,5.926,0.673
Env. (realmap_a),RRT*,28,140,33,30,55,0.0,0.0,0.0,0.0,9.71638,0.0,0,9.71638,0,inf,inf
Env. (realmap_a),RRT*,29,105,19,191,9,1.0,10.8634,7.1,0.311151,1.5063,0.59122,0,2.09752,5,11.912,1.0
Env. (realmap_a),RRT*,30,256,21,360,60,0.0,25.2383,30.0,0.097696,0.96796,2.42191,14,3.38987,180,inf,inf
Env. (realmap_a),RRT*,31,145,38,74,11,1.0,6.9517,5.15,0.212918,1.14778,0.42622,0,1.57399,2,7.739,0.614
Env. (realmap_a),RRT*,32,109,43,33,56,0.0,0.0,0.0,0.0,7.31006,0.0,0,7.31006,0,inf,inf
Env. (realmap_a),RRT*,33,229,15,357,41,1.0,12.2955,7.75,0.141395,8.03082,0.61318,0,8.644,2,16.618,1.0
Env. (realmap_a),RRT*,34,103,12,29,31,1.0,6.7408,4.85,0.200254,0.0779,0.37301,0,0.45091,2,6.966,0.889
